ssp,indiv,Label,Area,Circ.,%Area,AR,Round
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 001-Recovered-2.tif,2499.947,0.725,100,1.736,0.576
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 001-Recovered-2.tif,1241.054,0.705,100,2.333,0.429
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 001-Recovered-2.tif,943.745,0.878,100,1.193,0.838
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 001-Recovered-2.tif,2666.44,0.853,99.873,1.292,0.774
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 001-Recovered-2.tif,1795.748,0.815,100,1.498,0.668
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,859.649,0.868,98.518,1.446,0.691
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,678.715,0.869,99.875,1.625,0.615
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,661.726,0.685,100,2.36,0.424
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,905.519,0.873,100,1.398,0.716
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1344.688,0.797,98.421,1.432,0.698
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1554.503,0.857,99.18,1.492,0.67
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1450.87,0.592,99.649,2.728,0.367
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,743.273,0.923,100,1.148,0.871
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,988.766,0.867,100,1.246,0.802
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1668.33,0.815,99.796,1.25,0.8
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,546.2,0.86,98.445,1.478,0.677
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,880.036,0.919,100,1.131,0.884
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,412.835,0.747,100,2.186,0.457
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1532.417,0.781,99.224,1.262,0.792
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,2080.316,0.816,99.918,1.216,0.822
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1026.991,0.877,100,1.288,0.777
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1145.915,0.697,100,2.443,0.409
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1218.968,0.885,100,1.292,0.774
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1765.168,0.786,99.856,1.514,0.661
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1497.59,0.894,100,1.17,0.855
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,2022.553,0.827,100,1.659,0.603
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1152.711,0.671,100,2.612,0.383
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,445.115,0.906,100,1.195,0.837
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1596.976,0.88,100,1.17,0.855
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,433.222,0.831,100,1.725,0.58
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,705.048,0.904,100,1.179,0.848
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,587.823,0.858,100,1.587,0.63
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,467.2,0.677,100,2.644,0.378
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1055.873,0.787,99.437,2.016,0.496
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,316.847,0.618,100,3.028,0.33
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1451.719,0.863,99.883,1.249,0.801
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,2646.903,0.738,100,2.046,0.489
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1791.501,0.789,100,1.536,0.651
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1996.22,0.871,100,1.242,0.805
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,2381.873,0.844,99.964,1.158,0.864
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1854.361,0.805,100,1.595,0.627
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1660.685,0.838,100,1.603,0.624
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1366.774,0.748,100,1.904,0.525
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,2976.491,0.745,99.886,1.355,0.738
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,2564.506,0.81,99.801,1.828,0.547
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,2099.004,0.819,99.919,1.354,0.739
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,2467.668,0.809,99.966,1.619,0.618
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1198.581,0.743,100,2.121,0.471
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1720.996,0.831,100,1.281,0.781
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,2070.123,0.826,100,1.117,0.895
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,2235.766,0.8,99.468,1.257,0.796
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,905.519,0.739,100,2.155,0.464
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,2259.551,0.837,100,1.383,0.723
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,477.394,0.652,100,2.666,0.375
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,808.681,0.804,98.739,1.891,0.529
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,2008.962,0.816,100,1.316,0.76
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1556.202,0.813,99.836,1.707,0.586
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,687.209,0.797,100,1.775,0.563
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,482.491,0.791,100,1.919,0.521
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,2206.885,0.839,100,1.133,0.882
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,1224.065,0.828,99.861,1.223,0.817
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 002-1.tif,243.794,0.725,99.303,1.657,0.603
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,857.95,0.486,99.901,3.866,0.259
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1796.598,0.68,99.338,2.355,0.425
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1312.408,0.711,99.223,1.72,0.581
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1907.877,0.814,100,1.569,0.637
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,756.015,0.9,100,1.277,0.783
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1225.764,0.7,99.792,2.487,0.402
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,2096.456,0.813,99.797,1.76,0.568
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1816.985,0.749,99.953,2,0.5
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,632.844,0.724,100,2.011,0.497
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,673.618,0.901,98.613,1.067,0.938
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1163.754,0.773,95.985,1.7,0.588
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,361.868,0.892,100,1.034,0.967
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,445.115,0.889,100,1.294,0.773
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1032.938,0.64,98.52,2.602,0.384
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,591.221,0.882,99.282,1.367,0.732
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1176.496,0.889,100,1.282,0.78
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,739.026,0.841,100,1.337,0.748
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,652.382,0.893,98.828,1.412,0.708
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1738.835,0.762,97.851,1.489,0.672
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1564.697,0.806,100,1.595,0.627
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,2090.509,0.824,99.309,1.414,0.707
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1924.866,0.783,99.735,1.443,0.693
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1743.082,0.798,100,1.672,0.598
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,660.876,0.888,100,1.269,0.788
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1282.677,0.755,100,2.127,0.47
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,946.293,0.883,99.372,1.092,0.916
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1957.145,0.856,99.783,1.269,0.788
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1520.525,0.89,98.603,1.214,0.824
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1236.807,0.901,100,1.301,0.769
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,374.61,0.74,100,2.36,0.424
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,596.318,0.844,100,1.6,0.625
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1134.872,0.887,100,1.234,0.81
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,490.136,0.793,100,1.764,0.567
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,276.922,0.837,100,1.568,0.638
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1493.342,0.842,100,1.316,0.76
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1252.097,0.793,100,1.449,0.69
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,491.835,0.867,100,1.553,0.644
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1925.715,0.882,99.338,1.23,0.813
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1013.4,0.668,100,2.57,0.389
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,2706.365,0.814,99.937,1.335,0.749
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1096.647,0.877,100,1.261,0.793
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,2026.8,0.857,99.371,1.49,0.671
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,758.564,0.928,100,1.161,0.862
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1093.249,0.738,99.767,1.923,0.52
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1841.619,0.758,99.815,1.749,0.572
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1263.14,0.817,99.798,1.249,0.801
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,2550.065,0.852,99.667,1.433,0.698
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,755.166,0.893,100,1.326,0.754
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1251.248,0.817,100,1.4,0.714
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,2566.204,0.838,99.967,1.175,0.851
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1224.065,0.628,100,2.804,0.357
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,1024.443,0.747,100,2.163,0.462
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 003-1.tif,3148.081,0.792,99.946,1.539,0.65
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1408.397,0.781,99.94,1.902,0.526
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,665.123,0.819,100,1.399,0.715
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1707.405,0.762,100,1.678,0.596
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,684.661,0.845,99.256,1.431,0.699
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1765.168,0.782,99.711,1.627,0.615
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1272.484,0.806,99.733,1.488,0.672
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1706.556,0.774,99.353,1.744,0.573
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1679.373,0.851,99.595,1.253,0.798
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1213.022,0.795,99.58,1.04,0.962
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,891.079,0.731,100,1.605,0.623
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,758.564,0.886,100,1.118,0.894
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1424.537,0.871,100,1.38,0.725
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1463.611,0.739,100,1.568,0.638
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1005.755,0.834,100,1.606,0.623
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1928.264,0.771,99.868,1.69,0.592
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1040.583,0.919,99.673,1.089,0.919
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1757.523,0.899,100,1.182,0.846
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1528.17,0.741,100,2.089,0.479
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,2229.82,0.868,100,1.241,0.806
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,2460.872,0.836,99.827,1.241,0.806
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1197.732,0.913,100,1.101,0.908
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1625.008,0.752,99.477,2.17,0.461
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1139.12,0.882,100,1.166,0.857
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1997.069,0.851,99.405,1.304,0.767
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,2166.96,0.72,100,1.98,0.505
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,360.169,0.638,100,2.387,0.419
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,956.487,0.841,100,1.384,0.723
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1134.872,0.745,99.85,1.651,0.606
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1198.581,0.764,99.929,1.556,0.643
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,981.121,0.757,100,1.205,0.83
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,2039.542,0.64,100,2.507,0.399
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1174.797,0.66,99.928,1.841,0.543
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1587.632,0.77,100,1.354,0.739
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,4606.596,0.389,99.889,1.575,0.635
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,2900.89,0.335,99.707,1.533,0.652
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,1399.902,0.831,99.939,1.585,0.631
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 004-1.tif,954.788,0.79,100,1.52,0.658
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 005-1.tif,2053.983,0.812,100,1.456,0.687
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 005-1.tif,1428.784,0.608,100,2.58,0.388
Phoradendron perrotettii,Phoradendron perrotettii 2,Phoradendeon perrotettii 2 - GC4841 x10 005-1.tif,2144.875,0.851,99.208,1.241,0.806
