ssp;label;pic;PitDiameter;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 031.tif;41.492;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 031.tif;42.613;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 031.tif;57.256;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 031.tif;48.609;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 031.tif;51.702;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 031.tif;47.904;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 031.tif;40.729;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 031.tif;48.124;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 031.tif;41.457;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 032.tif;59.462;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 032.tif;46.763;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 032.tif;43.02;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 032.tif;43.199;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 033.tif;49.829;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 033.tif;50.532;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 033.tif;47.156;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 033.tif;48.215;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 034.tif;49.047;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 034.tif;47.262;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 034.tif;42.613;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 034.tif;38.372;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 034.tif;43.414;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 034.tif;41.746;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 034.tif;43.486;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 035.tif;43.179;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 035.tif;48.545;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 035.tif;43.994;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 035.tif;49.402;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 035.tif;48.215;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 035.tif;43.179;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 035.tif;38.673;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 035.tif;40.729;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 035.tif;40.647;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 035.tif;36.297;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 035.tif;46.047;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 1;Vochysia thyrsoidea 1 - GC 4842 x100 035.tif;44.501;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 032.tif;38.802;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 032.tif;39.36;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 032.tif;39.101;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 032.tif;40.087;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 032.tif;32.925;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 032.tif;38.673;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 032.tif;45.338;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 032.tif;40.087;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 032.tif;41.97;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 032.tif;43.184;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 032.tif;36.553;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 032.tif;43.352;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 032.tif;38.673;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 032.tif;43.486;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 033.tif;39.313;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 033.tif;42.383;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 033.tif;44.617;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 033.tif;41.736;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 033.tif;30.208;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 033.tif;49.081;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 033.tif;42.187;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 033.tif;37.095;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 033.tif;45.571;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 033.tif;41.592;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 033.tif;38.679;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 034.tif;38.673;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 034.tif;46.42;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 034.tif;45.186;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 034.tif;53.164;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 034.tif;56.717;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 034.tif;41.965;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 034.tif;52.909;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 035.tif;43.299;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 035.tif;42.088;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 035.tif;36.661;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 035.tif;43.02;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 035.tif;49.641;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 035.tif;46.473;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 035.tif;39.201;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 035.tif;49.187;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 035.tif;38.029;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 035.tif;51.598;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 036.tif;43.9;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 036.tif;51.622;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 036.tif;41.246;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 036.tif;45.775;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 036.tif;45.154;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 036.tif;45.798;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 036.tif;41.014;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 2;Vochysia thyrsoidea 2- GC 4842 x100 036.tif;50.417;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 012.tif;36.786;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 012.tif;39.962;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 012.tif;37.379;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 012.tif;36.09;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 012.tif;38.024;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 012.tif;49.641;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 012.tif;38.024;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 012.tif;33.537;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 012.tif;36.735;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 012.tif;36.757;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 012.tif;36.876;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 012.tif;33.667;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 013.tif;41.965;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 013.tif;39.434;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 013.tif;39.434;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 013.tif;44.766;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 013.tif;37.095;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 013.tif;42.088;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 013.tif;36.371;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 013.tif;39.649;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 013.tif;44.877;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 013.tif;39.571;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 013.tif;36.553;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 013.tif;41.91;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 013.tif;40.376;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 013.tif;35.545;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 013.tif;41.231;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 013.tif;36.893;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 014.tif;51.594;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 014.tif;38.029;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 014.tif;36.938;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 014.tif;34.897;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 014.tif;36.113;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 014.tif;41.895;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 014.tif;41.91;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 014.tif;42.71;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 014.tif;42.613;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 014.tif;34.181;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 014.tif;36.757;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 014.tif;35.469;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 015.tif;49.018;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 015.tif;34.95;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 015.tif;39.837;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 015.tif;37.296;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 015.tif;47.76;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 015.tif;34.254;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 015.tif;37.296;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 015.tif;38.754;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 015.tif;44.473;;;;;;;;
Vochysia thyrsoidea;Vochysia thyrsoidea 3;Vochysia thyrsoidea 3 - GC4842 x100 015.tif;34.157;;;;;;;;
